09/09/2017 16:22:57 - INFORMATION - thuan - SignIn successfull
09/09/2017 16:22:59 - INFORMATION - thuan - Request logout
09/09/2017 16:22:59 - INFORMATION - thuan - Logout successfull
09/09/2017 16:23:14 - INFORMATION - thuan - SignIn successfull
09/09/2017 16:23:26 - INFORMATION - thuan - Request logout
09/09/2017 16:23:26 - INFORMATION - thuan - Logout successfull
09/09/2017 16:23:55 - INFORMATION - thuan - SignIn successfull
09/09/2017 16:23:59 - INFORMATION - thuan - Request logout
09/09/2017 16:23:59 - INFORMATION - thuan - Logout successfull
09/09/2017 16:26:16 - INFORMATION - thuan - SignIn successfull
09/09/2017 16:26:35 - INFORMATION - thanh - SignIn successfull
09/09/2017 16:29:26 - INFORMATION - thuan - Request logout
09/09/2017 16:29:26 - INFORMATION - thuan - Logout successfull
09/09/2017 16:29:28 - INFORMATION - thanh - Request logout
09/09/2017 16:29:28 - INFORMATION - thanh - Logout successfull
09/09/2017 16:46:03 - INFORMATION - thuan - SignIn successfull
09/09/2017 16:46:32 - INFORMATION - thanh - SignIn successfull
09/09/2017 16:48:15 - INFORMATION - thanh - Request logout
09/09/2017 16:48:15 - INFORMATION - thanh - Logout successfull
09/09/2017 16:48:21 - INFORMATION - thuan - Request logout
09/09/2017 16:48:21 - INFORMATION - thuan - Logout successfull
09/09/2017 16:48:39 - INFORMATION - thuan - SignIn successfull
09/09/2017 16:48:56 - INFORMATION - thanh - SignIn successfull
09/09/2017 16:50:59 - INFORMATION - thanh - Request logout
09/09/2017 16:50:59 - INFORMATION - thanh - Logout successfull
09/09/2017 16:51:01 - INFORMATION - thuan - Request logout
09/09/2017 16:51:01 - INFORMATION - thuan - Logout successfull
09/09/2017 16:56:12 - INFORMATION - thuan - SignIn successfull
09/09/2017 16:56:23 - INFORMATION - thanh - SignIn successfull
09/09/2017 16:56:46 - INFORMATION - thuan - Request logout
09/09/2017 16:56:46 - INFORMATION - thuan - Logout successfull
09/09/2017 16:56:46 - INFORMATION - thanh - Request logout
09/09/2017 16:56:46 - INFORMATION - thanh - Logout successfull
09/09/2017 17:07:42 - INFORMATION - thuan - SignIn successfull
09/09/2017 17:08:00 - INFORMATION - thanh - SignIn successfull
09/09/2017 17:08:06 - INFORMATION - thanh - Request logout
09/09/2017 17:08:06 - INFORMATION - thanh - Logout successfull
09/09/2017 17:08:11 - INFORMATION - thuan - Request logout
09/09/2017 17:08:11 - INFORMATION - thuan - Logout successfull
09/09/2017 17:11:27 - INFORMATION - thuan - SignIn successfull
09/09/2017 17:11:42 - INFORMATION - thanh - SignIn successfull
09/09/2017 17:13:42 - INFORMATION - thuan - Request logout
09/09/2017 17:13:42 - INFORMATION - thuan - Logout successfull
09/09/2017 17:13:44 - INFORMATION - thanh - Request logout
09/09/2017 17:13:44 - INFORMATION - thanh - Logout successfull
09/09/2017 17:54:12 - INFORMATION - thuan - SignIn successfull
09/09/2017 17:54:28 - INFORMATION - thanh - SignIn successfull
09/09/2017 17:54:39 - INFORMATION - thien - SignIn successfull
09/09/2017 18:01:26 - INFORMATION - thien - Request logout
09/09/2017 18:01:26 - INFORMATION - thien - Logout successfull
09/09/2017 18:01:40 - INFORMATION - thuan - Request logout
09/09/2017 18:01:40 - INFORMATION - thuan - Logout successfull
09/09/2017 18:04:56 - INFORMATION - Server - Start server
09/09/2017 18:05:18 - INFORMATION - thuan - SignIn successfull
09/09/2017 18:05:31 - INFORMATION - thanh - SignIn successfull
09/09/2017 18:05:41 - INFORMATION - thien - SignIn successfull
09/09/2017 18:06:58 - INFORMATION - thien - Request logout
09/09/2017 18:06:58 - INFORMATION - thien - Logout successfull
09/09/2017 18:07:00 - INFORMATION - thuan - Request logout
09/09/2017 18:07:00 - INFORMATION - thuan - Logout successfull
09/09/2017 18:07:07 - INFORMATION - thanh - Request logout
09/09/2017 18:07:07 - INFORMATION - thanh - Logout successfull
09/09/2017 18:08:44 - INFORMATION - Server - Start server
09/09/2017 18:09:03 - INFORMATION - thuan - SignIn successfull
09/09/2017 18:09:15 - INFORMATION - thanh - SignIn successfull
09/09/2017 18:09:27 - INFORMATION - thien - SignIn successfull
09/09/2017 18:10:14 - INFORMATION - thien - Request logout
09/09/2017 18:10:14 - INFORMATION - thien - Logout successfull
09/09/2017 18:10:25 - INFORMATION - thuan - Request logout
09/09/2017 18:10:25 - INFORMATION - thuan - Logout successfull
09/09/2017 18:10:27 - INFORMATION - thanh - Request logout
09/09/2017 18:10:27 - INFORMATION - thanh - Logout successfull
09/09/2017 18:10:35 - INFORMATION - Server - Stop server
09/09/2017 22:42:56 - INFORMATION - Server - Start server
09/09/2017 22:43:19 - INFORMATION - thuan - SignIn successfull
09/09/2017 22:43:31 - INFORMATION -  - SignIn fail
09/09/2017 22:43:38 - INFORMATION - thanh - SignIn successfull
09/09/2017 22:45:44 - INFORMATION - thanh - Request logout
09/09/2017 22:45:44 - INFORMATION - thanh - Logout successfull
09/09/2017 22:45:46 - INFORMATION - thuan - Request logout
09/09/2017 22:45:46 - INFORMATION - thuan - Logout successfull
09/09/2017 23:16:20 - INFORMATION - Server - Start server
09/09/2017 23:16:33 - INFORMATION - thuan - SignIn successfull
09/09/2017 23:16:45 - INFORMATION - thanh - SignIn successfull
09/09/2017 23:17:30 - INFORMATION - thanh - Request logout
09/09/2017 23:17:30 - INFORMATION - thanh - Logout successfull
09/09/2017 23:17:37 - ERORR - service thanh - null
09/09/2017 23:17:45 - INFORMATION - thuan - Request logout
09/09/2017 23:17:45 - INFORMATION - thuan - Logout successfull
09/09/2017 23:17:47 - ERORR - service thuan - Connection reset
10/09/2017 00:46:37 - INFORMATION - Server - Start server
10/09/2017 00:46:50 - INFORMATION - thuan - SignIn successfull
10/09/2017 00:47:00 - INFORMATION - thuan - Change password
10/09/2017 00:47:03 - INFORMATION - thuan - Request logout
10/09/2017 00:47:03 - INFORMATION - thuan - Logout successfull
10/09/2017 00:47:07 - INFORMATION - thuan - SignIn successfull
10/09/2017 00:47:10 - INFORMATION - thuan - Request logout
10/09/2017 00:47:10 - INFORMATION - thuan - Logout successfull
10/09/2017 00:47:38 - INFORMATION - toan - Register successfull
10/09/2017 00:47:47 - INFORMATION - toan - SignIn fail
10/09/2017 00:47:50 - INFORMATION - toan - SignIn successfull
10/09/2017 00:48:02 - INFORMATION - thuan - SignIn fail
10/09/2017 00:48:05 - INFORMATION - thuan - SignIn successfull
10/09/2017 00:48:47 - INFORMATION - thuan - Request logout
10/09/2017 00:48:47 - INFORMATION - thuan - Logout successfull
10/09/2017 00:48:49 - ERORR - service thuan - null
10/09/2017 00:48:51 - INFORMATION - toan - Request logout
10/09/2017 00:48:51 - INFORMATION - toan - Logout successfull
10/09/2017 00:48:53 - ERORR - service toan - null
10/09/2017 02:12:28 - INFORMATION - Server - Start server
10/09/2017 02:12:46 - INFORMATION - thuan - SignIn fail
10/09/2017 02:12:49 - INFORMATION - thuan - SignIn successfull
10/09/2017 02:13:03 - INFORMATION - thanh - SignIn successfull
10/09/2017 02:16:11 - INFORMATION - thanh - Request logout
10/09/2017 02:16:11 - INFORMATION - thanh - Logout successfull
10/09/2017 02:16:13 - ERORR - service thanh - null
10/09/2017 02:16:15 - INFORMATION - thuan - Request logout
10/09/2017 02:16:15 - INFORMATION - thuan - Logout successfull
10/09/2017 02:16:16 - ERORR - service thuan - null
10/09/2017 02:22:09 - INFORMATION - Server - Start server
10/09/2017 02:22:27 - INFORMATION - thuan - SignIn fail
10/09/2017 02:22:29 - INFORMATION - thuan - SignIn successfull
10/09/2017 02:22:43 - INFORMATION - thanh - SignIn successfull
10/09/2017 02:24:33 - INFORMATION - thanh - Request logout
10/09/2017 02:24:33 - INFORMATION - thanh - Logout successfull
10/09/2017 02:24:35 - ERORR - service thanh - null
10/09/2017 02:24:37 - INFORMATION - thuan - Request logout
10/09/2017 02:24:37 - INFORMATION - thuan - Logout successfull
10/09/2017 02:24:38 - ERORR - service thuan - null
10/09/2017 02:42:34 - INFORMATION - Server - Start server
10/09/2017 02:42:58 - INFORMATION - thuan - SignIn fail
10/09/2017 02:43:02 - INFORMATION - thuan - SignIn successfull
10/09/2017 02:43:17 - INFORMATION - thanh - SignIn successfull
10/09/2017 02:48:07 - INFORMATION - thanh - Request logout
10/09/2017 02:48:07 - INFORMATION - thanh - Logout successfull
10/09/2017 02:48:08 - ERORR - service thanh - null
10/09/2017 02:48:11 - INFORMATION - thuan - Request logout
10/09/2017 02:48:11 - INFORMATION - thuan - Logout successfull
10/09/2017 02:48:12 - ERORR - service thuan - null
10/09/2017 03:26:04 - INFORMATION - Server - Start server
10/09/2017 03:26:26 - INFORMATION - thuan - SignIn successfull
10/09/2017 03:26:43 - INFORMATION - thanh - SignIn successfull
10/09/2017 03:31:42 - ERORR - service thuan - Connection reset
10/09/2017 03:31:44 - ERORR - service thanh - Connection reset
10/09/2017 03:31:47 - ERORR - service thuan - Connection reset by peer: socket write error
10/09/2017 03:31:49 - ERORR - service thanh - Connection reset by peer: socket write error
10/09/2017 03:33:18 - INFORMATION - Server - Start server
10/09/2017 03:33:35 - INFORMATION - thuan - SignIn successfull
10/09/2017 03:33:51 - INFORMATION - thanh - SignIn successfull
10/09/2017 03:34:19 - ERORR - service thuan - null
10/09/2017 03:37:55 - ERORR - service thuan - Connection reset
10/09/2017 03:37:56 - ERORR - service thuan - Connection reset by peer: socket write error
10/09/2017 03:37:57 - ERORR - service thanh - Connection reset
10/09/2017 03:38:12 - INFORMATION - Server - Start server
10/09/2017 03:38:27 - INFORMATION - thuan - SignIn successfull
10/09/2017 03:38:38 - INFORMATION - thanh - SignIn successfull
10/09/2017 03:44:11 - ERORR - service thuan - Connection reset
10/09/2017 03:44:13 - ERORR - service thuan - Connection reset by peer: socket write error
10/09/2017 03:44:13 - ERORR - service thanh - Connection reset
10/09/2017 03:44:14 - ERORR - service thanh - Connection reset by peer: socket write error
10/09/2017 03:44:29 - INFORMATION - Server - Start server
10/09/2017 03:44:43 - INFORMATION - thuan - SignIn successfull
10/09/2017 03:44:58 - INFORMATION - thanh - SignIn successfull
10/09/2017 03:46:53 - ERORR - service thuan - Connection reset
10/09/2017 03:46:53 - ERORR - service thuan - Connection reset by peer: socket write error
10/09/2017 03:46:54 - ERORR - service thanh - Connection reset
10/09/2017 03:46:58 - ERORR - service thanh - Connection reset by peer: socket write error
10/09/2017 03:46:58 - ERORR - service thuan - Connection reset by peer: socket write error
10/09/2017 03:47:03 - ERORR - service thanh - Connection reset by peer: socket write error
10/09/2017 03:47:03 - ERORR - service thuan - Connection reset by peer: socket write error
10/09/2017 03:47:08 - ERORR - service thanh - Connection reset by peer: socket write error
10/09/2017 03:47:08 - ERORR - service thuan - Connection reset by peer: socket write error
10/09/2017 03:47:13 - ERORR - service thanh - Connection reset by peer: socket write error
10/09/2017 03:47:14 - ERORR - service thuan - Connection reset by peer: socket write error
10/09/2017 03:51:58 - INFORMATION - Server - Start server
10/09/2017 03:52:18 - INFORMATION - thuan - SignIn successfull
10/09/2017 03:52:27 - INFORMATION - thanh - SignIn successfull
10/09/2017 03:54:17 - INFORMATION - thuan - Request logout
10/09/2017 03:54:17 - INFORMATION - thuan - Logout successfull
10/09/2017 03:55:13 - INFORMATION - thuan - SignIn successfull
10/09/2017 03:55:20 - INFORMATION - thuan - Request logout
10/09/2017 03:55:20 - INFORMATION - thuan - Logout successfull
10/09/2017 03:55:23 - INFORMATION - thanh - Request logout
10/09/2017 03:55:23 - INFORMATION - thanh - Logout successfull
10/09/2017 03:55:25 - ERORR - service thanh - null
10/09/2017 03:55:26 - ERORR - service thuan - null
10/09/2017 03:55:47 - INFORMATION - thuan - SignIn successfull
10/09/2017 03:55:59 - INFORMATION - thanh - SignIn successfull
10/09/2017 03:56:02 - INFORMATION - thanh - Request logout
10/09/2017 03:56:02 - INFORMATION - thanh - Logout successfull
10/09/2017 03:56:27 - ERORR - service thanh - null
10/09/2017 03:57:05 - INFORMATION - thanh - SignIn successfull
10/09/2017 03:57:09 - INFORMATION - thanh - Request logout
10/09/2017 03:57:09 - INFORMATION - thanh - Logout successfull
10/09/2017 03:57:31 - ERORR - service thanh - null
10/09/2017 03:57:39 - INFORMATION - thuan - Request logout
10/09/2017 03:57:39 - INFORMATION - thuan - Logout successfull
10/09/2017 03:57:41 - ERORR - service thuan - null
10/09/2017 04:00:03 - INFORMATION - thuan - SignIn successfull
10/09/2017 04:00:16 - INFORMATION - thanh - SignIn successfull
10/09/2017 04:00:20 - INFORMATION - thuan - Request logout
10/09/2017 04:00:20 - INFORMATION - thuan - Logout successfull
10/09/2017 04:00:29 - ERORR - service thuan - null
10/09/2017 04:00:46 - INFORMATION - thuan - SignIn successfull
10/09/2017 04:00:57 - INFORMATION - thanh - Request logout
10/09/2017 04:00:57 - INFORMATION - thanh - Logout successfull
10/09/2017 04:01:07 - ERORR - service thanh - null
10/09/2017 04:01:13 - INFORMATION - thuan - Request logout
10/09/2017 04:01:13 - INFORMATION - thuan - Logout successfull
10/09/2017 04:01:14 - ERORR - service thuan - null
10/09/2017 04:04:19 - INFORMATION - Server - Start server
10/09/2017 04:04:44 - INFORMATION - thuan - SignIn successfull
10/09/2017 04:04:57 - INFORMATION - thanh - SignIn successfull
10/09/2017 04:06:43 - ERORR - service thanh - Connection reset
10/09/2017 04:09:16 - INFORMATION - Server - Start server
10/09/2017 04:09:34 - INFORMATION - thuan - SignIn successfull
10/09/2017 04:09:45 - INFORMATION - thanh - SignIn successfull
10/09/2017 04:09:52 - INFORMATION - thuan - Request logout
10/09/2017 04:09:52 - INFORMATION - thuan - Logout successfull
10/09/2017 04:10:11 - ERORR - service thuan - null
10/09/2017 04:10:22 - INFORMATION - thanh - Request logout
10/09/2017 04:10:22 - INFORMATION - thanh - Logout successfull
10/09/2017 04:10:23 - ERORR - service thanh - null
10/09/2017 04:11:50 - INFORMATION - Server - Start server
10/09/2017 04:12:06 - INFORMATION - thanh - SignIn successfull
10/09/2017 04:12:18 - INFORMATION - thuan - SignIn successfull
10/09/2017 04:12:27 - INFORMATION - thanh - Request logout
10/09/2017 04:12:27 - INFORMATION - thanh - Logout successfull
10/09/2017 04:12:43 - ERORR - service thanh - null
10/09/2017 04:12:49 - INFORMATION - thuan - Request logout
10/09/2017 04:12:49 - INFORMATION - thuan - Logout successfull
10/09/2017 04:12:50 - ERORR - service thuan - null
10/09/2017 04:17:35 - INFORMATION - Server - Start server
10/09/2017 04:17:52 - INFORMATION - thuan - SignIn successfull
10/09/2017 04:18:06 - INFORMATION - thanh - SignIn successfull
10/09/2017 04:18:10 - INFORMATION - thuan - Request logout
10/09/2017 04:18:10 - INFORMATION - thuan - Logout successfull
10/09/2017 04:19:35 - ERORR - service thuan - null
10/09/2017 04:19:38 - INFORMATION - thanh - Request logout
10/09/2017 04:19:38 - INFORMATION - thanh - Logout successfull
10/09/2017 04:19:39 - ERORR - service thanh - null
10/09/2017 04:19:54 - INFORMATION - Server - Start server
10/09/2017 04:20:10 - INFORMATION - thuan - SignIn successfull
10/09/2017 04:20:21 - INFORMATION - thanh - SignIn successfull
10/09/2017 04:20:34 - INFORMATION - thanh - Request logout
10/09/2017 04:20:34 - INFORMATION - thanh - Logout successfull
10/09/2017 04:21:20 - ERORR - service thanh - Connection reset
10/09/2017 04:21:21 - ERORR - service thuan - Connection reset
10/09/2017 04:21:56 - INFORMATION - Server - Start server
10/09/2017 04:22:07 - INFORMATION - thanh - SignIn successfull
10/09/2017 04:22:23 - INFORMATION - thuan - SignIn successfull
10/09/2017 04:22:32 - INFORMATION - thanh - Request logout
10/09/2017 04:22:33 - INFORMATION - thanh - Logout successfull
10/09/2017 04:22:45 - INFORMATION - thanh - SignIn successfull
10/09/2017 04:24:01 - INFORMATION - thuan - Request logout
10/09/2017 04:24:01 - INFORMATION - thuan - Logout successfull
10/09/2017 04:24:11 - INFORMATION - thanh - Request logout
10/09/2017 04:24:11 - INFORMATION - thanh - Logout successfull
10/09/2017 12:52:57 - INFORMATION - Server - Start server
10/09/2017 12:53:16 - INFORMATION - thuan - SignIn fail
10/09/2017 12:53:20 - INFORMATION - thuan - SignIn fail
10/09/2017 12:53:24 - INFORMATION - thuan - SignIn fail
10/09/2017 12:53:31 - INFORMATION - thuan - SignIn fail
10/09/2017 12:53:33 - INFORMATION - thuan - SignIn fail
10/09/2017 12:53:35 - INFORMATION - thuan - SignIn fail
10/09/2017 12:53:38 - INFORMATION - thuan - SignIn fail
10/09/2017 12:54:34 - INFORMATION - thuan - SignIn fail
10/09/2017 12:54:37 - ERORR - service - null
10/09/2017 12:55:49 - INFORMATION - Server - Start server
10/09/2017 12:56:12 - INFORMATION - thuan - SignIn fail
10/09/2017 12:56:15 - INFORMATION - thuan - SignIn successfull
10/09/2017 12:56:33 - INFORMATION - thuan - SignIn fail
10/09/2017 12:56:50 - INFORMATION - thanh - SignIn successfull
10/09/2017 12:57:13 - INFORMATION - thanh - Request logout
10/09/2017 12:57:13 - INFORMATION - thanh - Logout successfull
10/09/2017 12:57:14 - ERORR - service - null
10/09/2017 12:57:20 - INFORMATION - thuan - Request logout
10/09/2017 12:57:20 - INFORMATION - thuan - Logout successfull
10/09/2017 12:57:21 - ERORR - service - null
10/09/2017 13:10:32 - INFORMATION - Server - Start server
10/09/2017 13:13:50 - INFORMATION - Server - Start server
10/09/2017 13:16:05 - INFORMATION - tran - Register successfull
10/09/2017 13:16:07 - INFORMATION - tran - Register fail
10/09/2017 13:16:21 - INFORMATION - tran - SignIn successfull
10/09/2017 13:16:47 - INFORMATION - thuan - SignIn successfull
10/09/2017 13:17:01 - INFORMATION - thuan - Request logout
10/09/2017 13:17:01 - INFORMATION - thuan - Logout successfull
10/09/2017 13:17:03 - ERORR - service - null
10/09/2017 13:17:04 - INFORMATION - tran - Request logout
10/09/2017 13:17:04 - INFORMATION - tran - Logout successfull
10/09/2017 13:17:06 - ERORR - service - null
10/09/2017 13:22:27 - INFORMATION - Server - Start server
10/09/2017 13:22:33 - INFORMATION - thuan - SignIn successfull
10/09/2017 13:23:20 - INFORMATION - thanh - SignIn successfull
10/09/2017 13:23:48 - ERORR - service thanh - Connection refused: connect
10/09/2017 13:23:49 - INFORMATION - thuan - Request logout
10/09/2017 13:23:49 - INFORMATION - thuan - Logout successfull
10/09/2017 13:24:00 - INFORMATION - thuan - SignIn fail
10/09/2017 13:24:07 - INFORMATION - thuan - SignIn fail
10/09/2017 13:24:12 - INFORMATION - thuan - SignIn fail
10/09/2017 13:24:30 - INFORMATION - thuan - SignIn fail
10/09/2017 13:24:31 - INFORMATION - thuan - SignIn fail
10/09/2017 13:24:34 - ERORR - service - null
10/09/2017 13:25:13 - INFORMATION - thanh - SignIn fail
10/09/2017 13:25:19 - INFORMATION - thuan - SignIn fail
10/09/2017 13:25:29 - INFORMATION - thuan - SignIn fail
10/09/2017 13:25:38 - INFORMATION - tran - SignIn successfull
10/09/2017 13:26:11 - INFORMATION - tran - Request logout
10/09/2017 13:26:11 - INFORMATION - tran - Logout successfull
10/09/2017 13:26:12 - ERORR - service - null
10/09/2017 13:26:17 - INFORMATION - thanh - Request logout
10/09/2017 13:26:17 - INFORMATION - thanh - Logout successfull
10/09/2017 13:26:18 - ERORR - service - Connection reset
10/09/2017 16:06:29 - INFORMATION - Server - Start server
